file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type
167813770,10.694085419740912,4.9922802448272705,tarfile,0.5162076950073242,NVMe
205242368,10.500992885971502,5.731101751327515,gzip,0.5565133094787598,NVMe
205242368,9.917169493507334,2.7063958644866943,zlib,0.32029104232788086,NVMe
205242368,17.160045847662122,15.861698865890503,bz2,3.4896225929260254,NVMe
205242368,15.250589166470252,49.780439376831055,lzma,1.1500444412231445,NVMe
205242368,9.917088990109503,2.862367868423462,zipfile,0.4383981227874756,NVMe
205242368,10.500861793389793,5.8368799686431885,tarfile,0.6130669116973877,NVMe
126,1.2,0.0,gzip,0.0,NVMe
126,1.3548387096774193,0.0,zlib,0.0,NVMe
126,1.0677966101694916,0.0,bz2,0.0,NVMe
126,0.8513513513513513,0.003002643585205078,lzma,0.0,NVMe
126,0.4452296819787986,0.009008407592773438,zipfile,0.0020020008087158203,NVMe
126,0.45,0.006005764007568359,tarfile,0.0010004043579101562,NVMe
28852,2.705551387846962,0.001001119613647461,gzip,0.0,NVMe
28852,2.698466142910587,0.0010006427764892578,zlib,0.0,NVMe
28852,3.1997338360873906,0.0020017623901367188,bz2,0.0010006427764892578,NVMe
28852,3.1037005163511187,0.008007526397705078,lzma,0.0010008811950683594,NVMe
28852,2.651350854622312,0.00700688362121582,zipfile,0.0020017623901367188,NVMe
28852,2.64285059998168,0.006006002426147461,tarfile,0.0020017623901367188,NVMe
28218,2.7135301471295317,0.0010013580322265625,gzip,0.0,NVMe
28218,2.7046870507044956,0.0010008811950683594,zlib,0.0,NVMe
28218,3.223072529982867,0.0020012855529785156,bz2,0.0010006427764892578,NVMe
28218,3.107709251101322,0.008007287979125977,lzma,0.0010006427764892578,NVMe
28218,2.656311776334369,0.0070073604583740234,zipfile,0.002001047134399414,NVMe
28218,2.648334115438761,0.006006479263305664,tarfile,0.0020008087158203125,NVMe
27404,2.6858767029305106,0.0020017623901367188,gzip,0.0,NVMe
27404,2.6777408637873754,0.0010008811950683594,zlib,0.0,NVMe
27404,3.1655307843363754,0.0020017623901367188,bz2,0.0010006427764892578,NVMe
27404,3.070820259973106,0.008007526397705078,lzma,0.0,NVMe
27404,2.628933231005372,0.00800776481628418,zipfile,0.002001523971557617,NVMe
27404,2.6382978723404253,0.006006002426147461,tarfile,0.0020012855529785156,NVMe
25903,2.6845268939786506,0.001001119613647461,gzip,0.0,NVMe
25903,2.675100691934318,0.0010004043579101562,zlib,0.0,NVMe
25903,3.1923835346315013,0.0020020008087158203,bz2,0.0010006427764892578,NVMe
25903,3.0822227510709186,0.008007526397705078,lzma,0.0,NVMe
25903,2.6236199736655523,0.00800776481628418,zipfile,0.001001119613647461,NVMe
25903,2.630280259951259,0.006005525588989258,tarfile,0.0010006427764892578,NVMe
22531,2.661351287502953,0.001001119613647461,gzip,0.001001119613647461,NVMe
22531,2.6535154869862208,0.0,zlib,0.0,NVMe
22531,3.1133066187646814,0.0020020008087158203,bz2,0.0010008811950683594,NVMe
22531,3.010555852485302,0.006004810333251953,lzma,0.0010008811950683594,NVMe
22531,2.5954383135583456,0.007007122039794922,zipfile,0.001001119613647461,NVMe
22531,2.5945416858590513,0.0050048828125,tarfile,0.002001047134399414,NVMe
24560,2.7704455724760293,0.0010013580322265625,gzip,0.0010008811950683594,NVMe
24560,2.764209341586944,0.0,zlib,0.0,NVMe
24560,3.272485009993338,0.0020020008087158203,bz2,0.0010006427764892578,NVMe
24560,3.1665807117070655,0.007006645202636719,lzma,0.0010008811950683594,NVMe
24560,2.70633608815427,0.006005764007568359,zipfile,0.0020017623901367188,NVMe
24560,2.7090227222589895,0.006005048751831055,tarfile,0.0010018348693847656,NVMe
24235,2.656763867572901,0.0010004043579101562,gzip,0.0,NVMe
24235,2.648344443230248,0.001001119613647461,zlib,0.0,NVMe
24235,3.1343766166580447,0.0020020008087158203,bz2,0.0010008811950683594,NVMe
24235,3.030890445222611,0.007005453109741211,lzma,0.0010008811950683594,NVMe
24235,2.5944759661706454,0.007007122039794922,zipfile,0.0020012855529785156,NVMe
24235,2.597813270446993,0.006005525588989258,tarfile,0.0020017623901367188,NVMe
25797,2.6655300681959084,0.0010006427764892578,gzip,0.0,NVMe
25797,2.6597587380142285,0.001001119613647461,zlib,0.0,NVMe
25797,3.13870300523178,0.002001523971557617,bz2,0.0010008811950683594,NVMe
25797,3.0420990566037736,0.007006406784057617,lzma,0.0010008811950683594,NVMe
25797,2.608656082515927,0.008008003234863281,zipfile,0.0010008811950683594,NVMe
25797,2.612089914945322,0.006005048751831055,tarfile,0.0020020008087158203,NVMe
28045,2.72493198600855,0.0010004043579101562,gzip,0.0,NVMe
28045,2.7156967173428876,0.0010013580322265625,zlib,0.0,NVMe
28045,3.224675175347821,0.003002643585205078,bz2,0.0010004043579101562,NVMe
28045,3.1133436944937833,0.007006168365478516,lzma,0.0010008811950683594,NVMe
28045,2.666634971950176,0.007006645202636719,zipfile,0.002001523971557617,NVMe
28045,2.6788614003247684,0.0060062408447265625,tarfile,0.0020012855529785156,NVMe
30853,2.7052170100832966,0.0020017623901367188,gzip,0.0,NVMe
30853,2.6974121349886344,0.001001119613647461,zlib,0.0,NVMe
30853,3.207505977752365,0.002001523971557617,bz2,0.0010008811950683594,NVMe
30853,3.096447209955841,0.008007526397705078,lzma,0.0,NVMe
30853,2.6533367733058135,0.008008003234863281,zipfile,0.0010001659393310547,NVMe
30853,2.650373679237179,0.006005764007568359,tarfile,0.0020012855529785156,NVMe
32002,2.724965940054496,0.002002239227294922,gzip,0.0,NVMe
32002,2.715946702877026,0.0010008811950683594,zlib,0.0,NVMe
32002,3.222434800120834,0.002001047134399414,bz2,0.0010008811950683594,NVMe
32002,3.1215372610222394,0.008007287979125977,lzma,0.0010008811950683594,NVMe
32002,2.672847239622484,0.00800776481628418,zipfile,0.0010006427764892578,NVMe
32002,2.672847239622484,0.00700688362121582,tarfile,0.0020012855529785156,NVMe
34738,2.7404544020195645,0.002001523971557617,gzip,0.0,NVMe
34738,2.7309748427672957,0.001001119613647461,zlib,0.0,NVMe
34738,3.2456320657759505,0.0030024051666259766,bz2,0.001001119613647461,NVMe
34738,3.152268602540835,0.009008169174194336,lzma,0.0010008811950683594,NVMe
34738,2.690782339271882,0.00800776481628418,zipfile,0.001001119613647461,NVMe
34738,2.6953755431409063,0.006005287170410156,tarfile,0.002002239227294922,NVMe
36564,2.7514485664835577,0.0020017623901367188,gzip,0.0,NVMe
36564,2.7394920206788043,0.0020020008087158203,zlib,0.0,NVMe
36564,3.297916478758907,0.003002643585205078,bz2,0.0,NVMe
36564,3.1850174216027876,0.010008811950683594,lzma,0.0010013580322265625,NVMe
36564,2.7010415897170716,0.007006168365478516,zipfile,0.0020020008087158203,NVMe
36564,2.7106531247683296,0.007006168365478516,tarfile,0.002002239227294922,NVMe
38655,2.7229501267962806,0.002001523971557617,gzip,0.001001119613647461,NVMe
38655,2.71225091215268,0.0010008811950683594,zlib,0.0,NVMe
38655,3.219372032980761,0.003002643585205078,bz2,0.0010008811950683594,NVMe
38655,3.137581168831169,0.010009288787841797,lzma,0.0010006427764892578,NVMe
38655,2.6765683423348565,0.007006645202636719,zipfile,0.0020017623901367188,NVMe
38655,2.6745312391890956,0.007006168365478516,tarfile,0.0010013580322265625,NVMe
39071,2.7688328254553185,0.0030028820037841797,gzip,0.0,NVMe
39071,2.760421082379539,0.0010006427764892578,zlib,0.0,NVMe
39071,3.299636854995355,0.0030028820037841797,bz2,0.0010008811950683594,NVMe
39071,3.18478969677209,0.009007930755615234,lzma,0.0010008811950683594,NVMe
39071,2.723856664807585,0.008007526397705078,zipfile,0.0010008811950683594,NVMe
39071,2.7196853682305444,0.007006406784057617,tarfile,0.0020024776458740234,NVMe
40257,2.7706125258086716,0.0020020008087158203,gzip,0.0010006427764892578,NVMe
40257,2.759786110920683,0.0010008811950683594,zlib,0.0,NVMe
40257,3.297861882526419,0.003002643585205078,bz2,0.0010008811950683594,NVMe
40257,3.203134945894335,0.009008169174194336,lzma,0.001001119613647461,NVMe
40257,2.7243012790146848,0.008007526397705078,zipfile,0.0010006427764892578,NVMe
40257,2.72393260707761,0.007006645202636719,tarfile,0.0020008087158203125,NVMe
39455,2.802998010798522,0.0020012855529785156,gzip,0.0010013580322265625,NVMe
39455,2.7926812004530013,0.0010008811950683594,zlib,0.0,NVMe
39455,3.3535911602209945,0.0030024051666259766,bz2,0.001001119613647461,NVMe
39455,3.228723404255319,0.009008169174194336,lzma,0.0010006427764892578,NVMe
39455,2.755622293616427,0.007007598876953125,zipfile,0.0020008087158203125,NVMe
39455,2.753314724354501,0.008007526397705078,tarfile,0.0010013580322265625,NVMe
37506,2.826588288491974,0.002001523971557617,gzip,0.0,NVMe
37506,2.813442352411672,0.0010008811950683594,zlib,0.0,NVMe
37506,3.3923661360347324,0.0020012855529785156,bz2,0.001001119613647461,NVMe
37506,3.2727748691099476,0.009007930755615234,lzma,0.0010008811950683594,NVMe
37506,2.7739072553805193,0.00800776481628418,zipfile,0.0010006427764892578,NVMe
37506,2.7875139353400225,0.0060062408447265625,tarfile,0.0020020008087158203,NVMe
35759,2.7409934079411316,0.0020024776458740234,gzip,0.0,NVMe
35759,2.7319886927954773,0.0010006427764892578,zlib,0.0010008811950683594,NVMe
35759,3.2460965867828615,0.002001523971557617,bz2,0.001001119613647461,NVMe
35759,3.143372011251758,0.010008096694946289,lzma,0.0,NVMe
35759,2.692898561638678,0.009007930755615234,zipfile,0.0010008811950683594,NVMe
35759,2.6987924528301885,0.007006168365478516,tarfile,0.003002643585205078,NVMe
32884,2.7414756148395165,0.0020017623901367188,gzip,0.0,NVMe
32884,2.733954107083472,0.0010008811950683594,zlib,0.0010008811950683594,NVMe
32884,3.2452383302082306,0.0020020008087158203,bz2,0.0010008811950683594,NVMe
32884,3.1510157148332696,0.010010242462158203,lzma,0.0,NVMe
32884,2.691438860697332,0.009008407592773438,zipfile,0.0020008087158203125,NVMe
32884,2.6912185939929616,0.007005453109741211,tarfile,0.002002239227294922,NVMe
36755,2.741478332214515,0.0020020008087158203,gzip,0.0010004043579101562,NVMe
36755,2.731495243757432,0.0010027885437011719,zlib,0.0,NVMe
36755,3.243469819978821,0.0030014514923095703,bz2,0.0,NVMe
36755,3.1511488340192044,0.009516239166259766,lzma,0.001001119613647461,NVMe
36755,2.693463285944599,0.008005857467651367,zipfile,0.0020020008087158203,NVMe
36755,2.7027722626663726,0.007006168365478516,tarfile,0.0010013580322265625,NVMe
44164,2.7690764311242084,0.0030028820037841797,gzip,0.0,NVMe
44164,2.7597325501468473,0.0020020008087158203,zlib,0.0,NVMe
44164,3.317857411163699,0.003002643585205078,bz2,0.0010006427764892578,NVMe
44164,3.2170745920745922,0.012011528015136719,lzma,0.0010006427764892578,NVMe
44164,2.727351324646452,0.008007287979125977,zipfile,0.001001119613647461,NVMe
44164,2.732075471698113,0.008007287979125977,tarfile,0.002001523971557617,NVMe
31975,2.7343081922353343,0.0020017623901367188,gzip,0.0,NVMe
31975,2.72777682989251,0.001001119613647461,zlib,0.0,NVMe
31975,3.253790576981785,0.0020017623901367188,bz2,0.0010018348693847656,NVMe
31975,3.143432953204876,0.009007930755615234,lzma,0.0,NVMe
31975,2.684267965077233,0.008517026901245117,zipfile,0.0009951591491699219,NVMe
31975,2.6817914954290027,0.00700688362121582,tarfile,0.0020012855529785156,NVMe
31469,2.762862159789289,0.002002239227294922,gzip,0.0,NVMe
31469,2.7510271876912316,0.0010006427764892578,zlib,0.0,NVMe
31469,3.281781207633747,0.002002716064453125,bz2,0.0010004043579101562,NVMe
31469,3.1620779742765275,0.009008169174194336,lzma,0.0,NVMe
31469,2.7060796285149196,0.008007049560546875,zipfile,0.0020020008087158203,NVMe
31469,2.7077095164343485,0.007652759552001953,tarfile,0.0020012855529785156,NVMe
27416,2.7101621194147882,0.0020024776458740234,gzip,0.0,NVMe
27416,2.699222211282859,0.0010008811950683594,zlib,0.0,NVMe
27416,3.2035522318298666,0.0020024776458740234,bz2,0.00099945068359375,NVMe
27416,3.0929602888086642,0.007006406784057617,lzma,0.0010008811950683594,NVMe
27416,2.649656905383203,0.0070073604583740234,zipfile,0.0010006427764892578,NVMe
27416,2.662264517382016,0.0070056915283203125,tarfile,0.001001119613647461,NVMe
26344,2.70222586931993,0.002001523971557617,gzip,0.0,NVMe
26344,2.6966936226840006,0.0010008811950683594,zlib,0.0,NVMe
26344,3.191664647443664,0.002002239227294922,bz2,0.001001119613647461,NVMe
26344,3.0891181988742966,0.007006406784057617,lzma,0.0010008811950683594,NVMe
26344,2.6452455065769658,0.007516622543334961,zipfile,0.0009953975677490234,NVMe
26344,2.6497686582176625,0.006005525588989258,tarfile,0.0020012855529785156,NVMe
25037,2.743179577078996,0.001001119613647461,gzip,0.0,NVMe
25037,2.7362841530054647,0.001001119613647461,zlib,0.0,NVMe
25037,3.2355905918842076,0.0020017623901367188,bz2,0.0,NVMe
25037,3.1311905952976486,0.008007526397705078,lzma,0.0,NVMe
25037,2.6806209850107066,0.007006168365478516,zipfile,0.002001523971557617,NVMe
25037,2.6834941050375134,0.007007598876953125,tarfile,0.0009996891021728516,NVMe
24946,2.713881636205396,0.0010008811950683594,gzip,0.0010008811950683594,NVMe
24946,2.7047598395316057,0.0,zlib,0.0,NVMe
24946,3.203544368819828,0.0020024776458740234,bz2,0.0010001659393310547,NVMe
24946,3.0950372208436723,0.007006168365478516,lzma,0.0010008811950683594,NVMe
24946,2.650164665887602,0.0060062408447265625,zipfile,0.0020017623901367188,NVMe
24946,2.6558075162354946,0.006006002426147461,tarfile,0.0020012855529785156,NVMe
22293,2.7160087719298245,0.0010008811950683594,gzip,0.0,NVMe
22293,2.7038204972710735,0.0010004043579101562,zlib,0.0,NVMe
22293,3.196587324347577,0.002001523971557617,bz2,0.0,NVMe
22293,3.092813540510544,0.007006406784057617,lzma,0.0010008811950683594,NVMe
22293,2.642916419679905,0.007006645202636719,zipfile,0.001001596450805664,NVMe
22293,2.6441703238050054,0.006004810333251953,tarfile,0.0010013580322265625,NVMe
22311,2.655123170296323,0.0010008811950683594,gzip,0.0,NVMe
22311,2.6494478090488065,0.001001596450805664,zlib,0.0,NVMe
22311,3.133567415730337,0.002001523971557617,bz2,0.0010013580322265625,NVMe
22311,3.008495145631068,0.006005287170410156,lzma,0.0010006427764892578,NVMe
22311,2.5909882708163976,0.007006645202636719,zipfile,0.0010008811950683594,NVMe
22311,2.585883171070932,0.006005048751831055,tarfile,0.0010006427764892578,NVMe
23522,2.6485756108546337,0.002001523971557617,gzip,0.0,NVMe
23522,2.6414373947220664,0.0,zlib,0.0,NVMe
23522,3.1295902075572113,0.002002239227294922,bz2,0.0010008811950683594,NVMe
23522,3.028063851699279,0.007005929946899414,lzma,0.0010013580322265625,NVMe
23522,2.5862561847168775,0.007005929946899414,zipfile,0.0020020008087158203,NVMe
23522,2.5871095468543777,0.006006002426147461,tarfile,0.0020012855529785156,NVMe
24306,2.6555227794165845,0.0010006427764892578,gzip,0.0,NVMe
24306,2.648866608544028,0.001001596450805664,zlib,0.0,NVMe
24306,3.145186335403727,0.0020012855529785156,bz2,0.001001119613647461,NVMe
24306,3.035214785214785,0.008007526397705078,lzma,0.0,NVMe
24306,2.59513132607303,0.009007453918457031,zipfile,0.001001119613647461,NVMe
24306,2.597349861081428,0.006006002426147461,tarfile,0.0020017623901367188,NVMe
32318,2.732792152883477,0.002001523971557617,gzip,0.0,NVMe
32318,2.721057506104235,0.001001119613647461,zlib,0.0,NVMe
32318,3.245104930213877,0.0020017623901367188,bz2,0.0010008811950683594,NVMe
32318,3.1376699029126214,0.008007049560546875,lzma,0.0010008811950683594,NVMe
32318,2.6782133090246125,0.008007526397705078,zipfile,0.001001119613647461,NVMe
32318,2.68154663126452,0.008582353591918945,tarfile,0.001001596450805664,NVMe
32390,2.7287278854254424,0.002001523971557617,gzip,0.0,NVMe
32390,2.72367978472923,0.0010013580322265625,zlib,0.0,NVMe
32390,3.2152074647607702,0.002001047134399414,bz2,0.0010006427764892578,NVMe
32390,3.134920634920635,0.009008169174194336,lzma,0.0,NVMe
32390,2.6808475417977156,0.008008003234863281,zipfile,0.0010006427764892578,NVMe
32390,2.677744708994709,0.007006406784057617,tarfile,0.0010008811950683594,NVMe
31333,2.7362675748842897,0.002001523971557617,gzip,0.0,NVMe
31333,2.725793823401479,0.001001119613647461,zlib,0.0,NVMe
31333,3.2699853892715507,0.0020017623901367188,bz2,0.0010006427764892578,NVMe
31333,3.1408380112269447,0.008007526397705078,lzma,0.001001119613647461,NVMe
31333,2.681471972614463,0.007006406784057617,zipfile,0.002001523971557617,NVMe
31333,2.6805543673539223,0.00700688362121582,tarfile,0.0010004043579101562,NVMe
33137,2.7264275135757776,0.002002239227294922,gzip,0.0,NVMe
33137,2.717261172611726,0.0010004043579101562,zlib,0.0,NVMe
33137,3.228783006918055,0.0030031204223632812,bz2,0.0010004043579101562,NVMe
33137,3.1355980317940952,0.009008169174194336,lzma,0.0,NVMe
33137,2.6755752926927734,0.008008480072021484,zipfile,0.0010004043579101562,NVMe
33137,2.6777373737373735,0.007006168365478516,tarfile,0.002001523971557617,NVMe
37563,2.7840942780907203,0.0020017623901367188,gzip,0.0,NVMe
37563,2.7707457402080107,0.002001523971557617,zlib,0.0,NVMe
37563,3.309807031456516,0.0020020008087158203,bz2,0.0010006427764892578,NVMe
37563,3.2094155844155843,0.010009288787841797,lzma,0.0,NVMe
37563,2.732450716519968,0.00800776481628418,zipfile,0.0020017623901367188,NVMe
37563,2.746837294332724,0.007006168365478516,tarfile,0.0020012855529785156,NVMe
38125,2.771114987643553,0.0020020008087158203,gzip,0.0,NVMe
38125,2.76048077619289,0.0010006427764892578,zlib,0.001001119613647461,NVMe
38125,3.2997230396399515,0.0020012855529785156,bz2,0.0010006427764892578,NVMe
38125,3.193048576214405,0.010009050369262695,lzma,0.0,NVMe
38125,2.7230197843011212,0.008008003234863281,zipfile,0.0020012855529785156,NVMe
38125,2.73493543758967,0.007007122039794922,tarfile,0.0020012855529785156,NVMe
39775,2.7615774491425396,0.0030040740966796875,gzip,0.0,NVMe
39775,2.750881803720866,0.0009999275207519531,zlib,0.0,NVMe
39775,3.3032970683498046,0.003002166748046875,bz2,0.0010008811950683594,NVMe
39775,3.1799648225135915,0.009008169174194336,lzma,0.0010008811950683594,NVMe
39775,2.7152024028943957,0.00800776481628418,zipfile,0.001001596450805664,NVMe
39775,2.7140907540088706,0.007006406784057617,tarfile,0.002001047134399414,NVMe
38222,2.7803884483887393,0.0020017623901367188,gzip,0.0,NVMe
38222,2.7687069902209345,0.002002239227294922,zlib,0.0,NVMe
38222,3.314716850229815,0.0030028820037841797,bz2,0.0010006427764892578,NVMe
38222,3.209774941215989,0.010008573532104492,lzma,0.0,NVMe
38222,2.731118256520186,0.009008646011352539,zipfile,0.0010006427764892578,NVMe
38222,2.7442561746122918,0.008007287979125977,tarfile,0.0020017623901367188,NVMe
37057,2.7720676241771396,0.0020020008087158203,gzip,0.0,NVMe
37057,2.7613263785394935,0.0010008811950683594,zlib,0.0,NVMe
37057,3.3136904229634268,0.003002643585205078,bz2,0.0010008811950683594,NVMe
37057,3.202298651918424,0.009008169174194336,lzma,0.0010006427764892578,NVMe
37057,2.7227773695811903,0.008007526397705078,zipfile,0.0020020008087158203,NVMe
37057,2.7334218484915542,0.007006168365478516,tarfile,0.002002239227294922,NVMe
35599,2.775101340816963,0.002001523971557617,gzip,0.0,NVMe
35599,2.7656152889993786,0.0020020008087158203,zlib,0.0,NVMe
35599,3.2885912240184756,0.002002239227294922,bz2,0.0010006427764892578,NVMe
35599,3.191018286124059,0.010008811950683594,lzma,0.0,NVMe
35599,2.725386617669576,0.008007526397705078,zipfile,0.0020020008087158203,NVMe
35599,2.732499232422475,0.007006406784057617,tarfile,0.0010020732879638672,NVMe
33693,2.722886697914983,0.0020017623901367188,gzip,0.0,NVMe
