file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type
466145,3.9925056742751917,0.019649982452392578,zipfile,0.0023698806762695312,SSD
466145,4.075192768345777,0.024021148681640625,tarfile,0.0035088062286376953,SSD
32549717,4.290592421943822,1.2202308177947998,gzip,0.11910820007324219,SSD
32549717,4.191584641385246,0.6886115074157715,zlib,0.0740666389465332,SSD
32549717,5.944633702366496,2.508946418762207,bz2,0.8772580623626709,SSD
32549717,6.438909352028422,12.99847674369812,lzma,0.3443124294281006,SSD
32549717,4.191498279861111,0.7633523941040039,zipfile,0.09708809852600098,SSD
32549717,4.290487793818586,1.2229413986206055,tarfile,0.12711524963378906,SSD
32585772,4.287765191040185,1.1665542125701904,gzip,0.11560773849487305,SSD
32585772,4.188636768251181,0.6925673484802246,zlib,0.0740668773651123,SSD
32585772,5.948487338337234,2.453956365585327,bz2,0.9204952716827393,SSD
32585772,6.428700622396325,12.9941246509552,lzma,0.3378419876098633,SSD
32585772,4.188550623576027,0.7559916973114014,zipfile,0.09718942642211914,SSD
32585772,4.287646147900748,1.2169911861419678,tarfile,0.12811684608459473,SSD
32653721,4.27581522255079,1.167578935623169,gzip,0.12010908126831055,SSD
32653721,4.177511735359394,0.6826207637786865,zlib,0.07108235359191895,SSD
32653721,5.927240836195722,2.4174561500549316,bz2,0.7250094413757324,SSD
32653721,6.407997722034877,12.588400840759277,lzma,0.32829928398132324,SSD
32653721,4.177426225976459,0.7496824264526367,zipfile,0.09708642959594727,SSD
32653721,4.275698767940339,1.2092573642730713,tarfile,0.12411189079284668,SSD
32636899,4.281779258817085,1.1569066047668457,gzip,0.11610603332519531,SSD
32636899,4.183034236338513,0.6926286220550537,zlib,0.07206583023071289,SSD
32636899,5.930862002950085,2.533905267715454,bz2,0.8731105327606201,SSD
32636899,6.419905446894626,12.7938551902771,lzma,0.3313014507293701,SSD
32636899,4.1829484565388935,0.7527725696563721,zipfile,0.09508609771728516,SSD
32636899,4.28166859779872,1.2011291980743408,tarfile,0.1273193359375,SSD
32554343,4.287900211547704,1.158381462097168,gzip,0.11509561538696289,SSD
32554343,4.188869926755381,0.6673483848571777,zlib,0.07194161415100098,SSD
32554343,5.940457549460257,2.3931140899658203,bz2,0.8507728576660156,SSD
32554343,6.4132032109412185,12.067941188812256,lzma,0.3431999683380127,SSD
32554343,4.188783689315292,0.7494106292724609,zipfile,0.09308409690856934,SSD
32554343,4.287794600022549,1.2119693756103516,tarfile,0.1411137580871582,SSD
32491423,4.2941351080061825,1.1538598537445068,gzip,0.11410355567932129,SSD
32491423,4.194354302981514,0.6666054725646973,zlib,0.07106542587280273,SSD
32491423,5.9487759405346194,2.383358955383301,bz2,0.8450660705566406,SSD
32491423,6.443586284746048,12.377148866653442,lzma,0.3242950439453125,SSD
32491423,4.1942676721452665,0.7403295040130615,zipfile,0.09308457374572754,SSD
32491423,4.294009121825708,1.1872918605804443,tarfile,0.12411284446716309,SSD
32433212,4.306152953531877,1.1502375602722168,gzip,0.11510419845581055,SSD
32433212,4.205873660701955,0.6648526191711426,zlib,0.0690622329711914,SSD
32433212,5.969667960672195,2.39285945892334,bz2,0.890437126159668,SSD
32433212,6.4646213139561395,12.735802412033081,lzma,0.34331274032592773,SSD
32433212,4.205786397035415,0.7541227340698242,zipfile,0.09967947006225586,SSD
32433212,4.306019173496136,1.2270276546478271,tarfile,0.13085198402404785,SSD
32674428,4.272370582824312,1.2554233074188232,gzip,0.12211155891418457,SSD
32674428,4.174138793342978,0.7256336212158203,zlib,0.0724329948425293,SSD
32674428,5.924058316598822,2.527493953704834,bz2,0.9316103458404541,SSD
32674428,6.406017036480528,12.912098169326782,lzma,0.34151673316955566,SSD
32674428,4.17405347608612,0.7452888488769531,zipfile,0.0990896224975586,SSD
32674428,4.27222869369238,1.229720115661621,tarfile,0.1306760311126709,SSD
32532106,4.294702043145166,1.1797614097595215,gzip,0.11910843849182129,SSD
32532106,4.195239993975133,0.6846222877502441,zlib,0.07206487655639648,SSD
32532106,5.95493469765058,2.4229416847229004,bz2,0.8625447750091553,SSD
32532106,6.448288588715016,12.946358919143677,lzma,0.33530497550964355,SSD
32532106,4.195153434928653,0.7593047618865967,zipfile,0.09708762168884277,SSD
32532106,4.294583551370877,1.2098536491394043,tarfile,0.12497329711914062,SSD
32601008,4.281921393709185,1.204784631729126,gzip,0.1161048412322998,SSD
32601008,4.183256379621602,0.6835947036743164,zlib,0.07106447219848633,SSD
32601008,5.932722099871195,2.4073469638824463,bz2,0.8898801803588867,SSD
32601008,6.418375358610713,12.933457136154175,lzma,0.33780932426452637,SSD
32601008,4.1831704962665075,0.7427947521209717,zipfile,0.09508681297302246,SSD
32601008,4.281830286629466,1.2161219120025635,tarfile,0.12911725044250488,SSD
43551561,4.150226624745956,1.6416535377502441,gzip,0.16114592552185059,SSD
43551561,4.055649620077009,0.9485466480255127,zlib,0.10709762573242188,SSD
43551561,5.747249765730437,3.2095577716827393,bz2,1.125570297241211,SSD
43551561,6.208305488430015,17.728837251663208,lzma,0.4574153423309326,SSD
43551561,4.055556714392324,1.021036148071289,zipfile,0.13036179542541504,SSD
43551561,4.150134081213736,1.674715518951416,tarfile,0.1681528091430664,SSD
15929348,3.851381367883871,0.6515917778015137,gzip,0.05905294418334961,SSD
15929348,3.7474990360322784,0.3693358898162842,zlib,0.03803396224975586,SSD
15929348,5.359971654582964,1.1306414604187012,bz2,0.42125487327575684,SSD
15929348,5.7176903175045295,6.4260969161987305,lzma,0.1831655502319336,SSD
15929348,3.7472821682525637,0.40737080574035645,zipfile,0.04904437065124512,SSD
15929348,3.8511727941825327,0.6781051158905029,tarfile,0.06728100776672363,SSD
43347707,4.158592749870295,1.6487758159637451,gzip,0.15968942642211914,SSD
43347707,4.0627603619693895,0.9331684112548828,zlib,0.10209274291992188,SSD
43347707,5.762152737160687,3.150756359100342,bz2,1.1562840938568115,SSD
43347707,6.217417003491117,17.50303030014038,lzma,0.44640588760375977,SSD
43347707,4.062666691784366,1.0191514492034912,zipfile,0.12811708450317383,SSD
43347707,4.158501789545463,1.6763811111450195,tarfile,0.17015480995178223,SSD
15912255,3.862147195158122,0.6602611541748047,gzip,0.06005406379699707,SSD
15912255,3.7572315276542403,0.37514638900756836,zlib,0.03803539276123047,SSD
15912255,5.382169515328385,1.131528377532959,bz2,0.43386387825012207,SSD
15912255,5.755608662500742,6.463525056838989,lzma,0.18264436721801758,SSD
15912255,3.7570132978478505,0.41013479232788086,zipfile,0.05286574363708496,SSD
15912255,3.8619100469940713,0.6944255828857422,tarfile,0.06405806541442871,SSD
43341975,4.163697021555229,1.6514625549316406,gzip,0.1581439971923828,SSD
43341975,4.068106708315773,0.9770309925079346,zlib,0.10309362411499023,SSD
