file_size,compression_ratio,compression_time,compression_type,decompression_time,storage_type,file_type
31469,3.1620779742765275,0.008007526397705,lzma,0.0010008811950683,NVMe,file
31469,2.70607962851492,0.0070064067840576,zipfile,0.0010011196136474,NVMe,file
31469,2.7077095164343485,0.0060052871704101,tarfile,0.0020020008087158,NVMe,file
27416,2.710162119414788,0.0020017623901367,gzip,0.0,NVMe,file
27416,2.699222211282859,0.0010008811950683,zlib,0.0,NVMe,file
27416,3.2035522318298666,0.0020017623901367,bz2,0.0010013580322265,NVMe,file
27416,3.092960288808664,0.0070059299468994,lzma,0.0010011196136474,NVMe,file
27416,2.649656905383203,0.0060055255889892,zipfile,0.0020022392272949,NVMe,file
27416,2.662264517382016,0.0060048103332519,tarfile,0.0020022392272949,NVMe,file
26344,2.70222586931993,0.0020017623901367,gzip,0.0,NVMe,file
26344,2.6966936226840006,0.0010013580322265,zlib,0.0,NVMe,file
26344,3.191664647443664,0.0010004043579101,bz2,0.0010008811950683,NVMe,file
26344,3.0891181988742966,0.0070064067840576,lzma,0.0010008811950683,NVMe,file
26344,2.6452455065769658,0.0070064067840576,zipfile,0.0010011196136474,NVMe,file
26344,2.6497686582176625,0.006005048751831,tarfile,0.0010011196136474,NVMe,file
25037,2.743179577078996,0.0020017623901367,gzip,0.0,NVMe,file
25037,2.7362841530054647,0.0,zlib,0.0010011196136474,NVMe,file
25037,3.235590591884208,0.0010008811950683,bz2,0.0010006427764892,NVMe,file
25037,3.1311905952976486,0.0070071220397949,lzma,0.0,NVMe,file
25037,2.6806209850107066,0.0082917213439941,zipfile,0.0010006427764892,NVMe,file
25037,2.6834941050375134,0.0050044059753417,tarfile,0.0020017623901367,NVMe,file
24946,2.713881636205396,0.0010011196136474,gzip,0.0010006427764892,NVMe,file
24946,2.7047598395316057,0.0,zlib,0.0,NVMe,file
24946,3.203544368819828,0.0020020008087158,bz2,0.0010008811950683,NVMe,file
24946,3.0950372208436723,0.0070056915283203,lzma,0.0,NVMe,file
24946,2.650164665887602,0.0060060024261474,zipfile,0.0020020008087158,NVMe,file
24946,2.6558075162354946,0.0060052871704101,tarfile,0.0020020008087158,NVMe,file
22293,2.7160087719298245,0.0010008811950683,gzip,0.0,NVMe,file
22293,2.703820497271073,0.0010008811950683,zlib,0.0,NVMe,file
22293,3.196587324347577,0.0020017623901367,bz2,0.0,NVMe,file
22293,3.092813540510544,0.0070064067840576,lzma,0.0,NVMe,file
22293,2.642916419679905,0.0070064067840576,zipfile,0.0010008811950683,NVMe,file
22293,2.6441703238050054,0.0050051212310791,tarfile,0.0020015239715576,NVMe,file
22311,2.655123170296323,0.0020020008087158,gzip,0.0,NVMe,file
22311,2.6494478090488065,0.0,zlib,0.0,NVMe,file
22311,3.133567415730337,0.0020015239715576,bz2,0.0010011196136474,NVMe,file
22311,3.008495145631068,0.0060045719146728,lzma,0.0010008811950683,NVMe,file
22311,2.5909882708163976,0.0060060024261474,zipfile,0.0010011196136474,NVMe,file
22311,2.585883171070932,0.006005048751831,tarfile,0.0010008811950683,NVMe,file
23522,2.6485756108546337,0.0010011196136474,gzip,0.0,NVMe,file
23522,2.6414373947220664,0.0010004043579101,zlib,0.0,NVMe,file
23522,3.1295902075572117,0.0020017623901367,bz2,0.0,NVMe,file
23522,3.028063851699279,0.0070061683654785,lzma,0.0010006427764892,NVMe,file
23522,2.586256184716877,0.0060069561004638,zipfile,0.0020003318786621,NVMe,file
23522,2.5871095468543777,0.0060057640075683,tarfile,0.0020022392272949,NVMe,file
24306,2.6555227794165845,0.0020020008087158,gzip,0.0,NVMe,file
24306,2.648866608544028,0.0,zlib,0.0010015964508056,NVMe,file
24306,3.145186335403727,0.0010006427764892,bz2,0.0010008811950683,NVMe,file
24306,3.035214785214785,0.0070059299468994,lzma,0.0,NVMe,file
24306,2.59513132607303,0.0070087909698486,zipfile,0.0009994506835937,NVMe,file
24306,2.597349861081428,0.0054008960723876,tarfile,0.0020031929016113,NVMe,file
32318,2.732792152883477,0.0020017623901367,gzip,0.0,NVMe,file
32318,2.721057506104235,0.0010013580322265,zlib,0.0,NVMe,file
32318,3.245104930213877,0.0020012855529785,bz2,0.0010013580322265,NVMe,file
32318,3.1376699029126214,0.0080068111419677,lzma,0.0010008811950683,NVMe,file
32318,2.6782133090246125,0.0060052871704101,zipfile,0.0010015964508056,NVMe,file
32318,2.68154663126452,0.0060055255889892,tarfile,0.0020029544830322,NVMe,file
32390,2.7287278854254424,0.0020017623901367,gzip,0.0,NVMe,file
32390,2.72367978472923,0.0010013580322265,zlib,0.0,NVMe,file
32390,3.2152074647607702,0.0020017623901367,bz2,0.0010011196136474,NVMe,file
32390,3.134920634920635,0.0080065727233886,lzma,0.0010011196136474,NVMe,file
32390,2.680847541797716,0.0070061683654785,zipfile,0.0020031929016113,NVMe,file
32390,2.677744708994709,0.0060040950775146,tarfile,0.0020029544830322,NVMe,file
31333,2.7362675748842897,0.0010011196136474,gzip,0.0,NVMe,file
31333,2.725793823401479,0.0010008811950683,zlib,0.0,NVMe,file
31333,3.2699853892715507,0.003002643585205,bz2,0.0,NVMe,file
31333,3.1408380112269447,0.0080068111419677,lzma,0.0010013580322265,NVMe,file
31333,2.681471972614463,0.006005048751831,zipfile,0.0020029544830322,NVMe,file
31333,2.6805543673539223,0.0060040950775146,tarfile,0.0020031929016113,NVMe,file
33137,2.7264275135757776,0.0020022392272949,gzip,0.0,NVMe,file
33137,2.717261172611726,0.0010011196136474,zlib,0.0,NVMe,file
33137,3.228783006918055,0.0030024051666259,bz2,0.0010006427764892,NVMe,file
33137,3.1355980317940952,0.0080072879791259,lzma,0.0010008811950683,NVMe,file
33137,2.6755752926927734,0.0060052871704101,zipfile,0.0010008811950683,NVMe,file
33137,2.677737373737373,0.0060055255889892,tarfile,0.0020029544830322,NVMe,file
37563,2.7840942780907203,0.0020020008087158,gzip,0.0010011196136474,NVMe,file
37563,2.7707457402080107,0.0010008811950683,zlib,0.0,NVMe,file
37563,3.309807031456516,0.0020012855529785,bz2,0.0010011196136474,NVMe,file
37563,3.2094155844155843,0.0090084075927734,lzma,0.0010008811950683,NVMe,file
37563,2.732450716519968,0.0070061683654785,zipfile,0.0010015964508056,NVMe,file
37563,2.746837294332724,0.006005048751831,tarfile,0.0020029544830322,NVMe,file
38125,2.771114987643553,0.0015060901641845,gzip,0.0010015964508056,NVMe,file
38125,2.76048077619289,0.0010006427764892,zlib,0.0,NVMe,file
38125,3.2997230396399515,0.0030024051666259,bz2,0.0,NVMe,file
38125,3.193048576214405,0.0100090503692626,lzma,0.0,NVMe,file
38125,2.723019784301121,0.0070061683654785,zipfile,0.0010018348693847,NVMe,file
38125,2.73493543758967,0.0070059299468994,tarfile,0.0010006427764892,NVMe,file
39775,2.76157744914254,0.003002643585205,gzip,0.0,NVMe,file
39775,2.750881803720866,0.0010013580322265,zlib,0.0,NVMe,file
39775,3.3032970683498046,0.003002643585205,bz2,0.0010004043579101,NVMe,file
39775,3.1799648225135915,0.0090086460113525,lzma,0.0010006427764892,NVMe,file
39775,2.715202402894396,0.0070061683654785,zipfile,0.0010015964508056,NVMe,file
39775,2.7140907540088706,0.0070066452026367,tarfile,0.0010013580322265,NVMe,file
38222,2.7803884483887398,0.0020012855529785,gzip,0.0,NVMe,file
38222,2.7687069902209345,0.0010015964508056,zlib,0.0010004043579101,NVMe,file
38222,3.314716850229815,0.0020020008087158,bz2,0.0010015964508056,NVMe,file
38222,3.209774941215989,0.0090072154998779,lzma,0.0010013580322265,NVMe,file
38222,2.731118256520186,0.0070056915283203,zipfile,0.0010015964508056,NVMe,file
38222,2.744256174612292,0.0070056915283203,tarfile,0.0010015964508056,NVMe,file
37057,2.77206762417714,0.0020015239715576,gzip,0.0,NVMe,file
